APR_MDC_key,week_number,day_number,hospitalizations
11,28,6,3.0
11,28,7,2.0
11,29,1,10.0
11,29,2,9.5
11,29,3,8.0
11,29,4,9.0
11,29,5,4.0
11,29,6,2.0
11,29,7,3.0
11,30,1,10.0
11,30,2,9.5
11,30,3,8.5
11,30,4,10.0
11,30,5,4.0
11,30,6,2.0
11,30,7,4.0
11,31,1,6.0
11,31,2,6.0
11,31,3,8.0
11,31,4,8.5
11,31,5,4.0
11,31,6,1.5
11,31,7,3.5
11,32,1,9.0
11,32,2,13.0
11,32,3,13.0
11,32,4,9.5
11,32,5,5.5
11,32,6,2.0
11,32,7,2.5
11,33,1,8.0
11,33,2,10.0
11,33,3,10.5
11,33,4,16.0
11,33,5,6.5
11,33,6,3.0
11,33,7,2.5
11,34,1,9.5
11,34,2,14.0
11,34,3,8.5
11,34,4,15.5
11,34,5,6.5
11,34,6,1.0
11,34,7,1.0
11,35,1,14.0
11,35,2,8.5
11,35,3,10.5
11,35,4,15.0
11,35,5,6.5
11,35,6,1.5
11,35,7,2.0
11,36,1,13.5
11,36,2,9.0
11,36,3,9.0
11,36,4,12.0
11,36,5,6.0
11,36,6,1.5
11,36,7,3.0
11,37,1,14.0
11,37,2,10.0
11,37,3,8.0
11,37,4,10.5
11,37,5,6.5
11,37,6,2.5
11,37,7,3.5
11,38,1,11.5
11,38,2,9.5
11,38,3,11.0
11,38,4,15.5
11,38,5,5.0
11,38,6,3.0
11,38,7,4.5
11,39,1,12.0
11,39,2,8.5
11,39,3,12.5
11,39,4,11.5
11,39,5,7.5
11,39,6,2.5
11,39,7,3.0
11,40,1,14.0
11,40,2,13.0
11,40,3,11.5
11,40,4,12.0
11,40,5,6.0
11,40,6,2.0
11,40,7,3.0
11,41,1,16.0
11,41,2,13.5
11,41,3,9.0
11,41,4,14.5
11,41,5,8.5
11,41,6,3.0
11,41,7,3.5
11,42,1,11.5
11,42,2,9.0
11,42,3,9.0
11,42,4,16.0
11,42,5,7.5
11,42,6,3.5
11,42,7,4.0
11,43,1,12.5
11,43,2,11.5
11,43,3,11.0
11,43,4,8.5
11,43,5,8.5
11,43,6,2.5
11,43,7,2.0
11,44,1,10.5
11,44,2,7.5
11,44,3,11.0
11,44,4,6.0
11,44,5,4.0
11,44,6,3.0
11,44,7,2.5
11,45,1,15.5
11,45,2,11.5
11,45,3,10.5
11,45,4,11.5
11,45,5,7.5
11,45,6,2.5
11,45,7,2.5
11,46,1,13.0
11,46,2,11.5
11,46,3,9.0
11,46,4,14.0
11,46,5,7.0
11,46,6,2.0
11,46,7,2.5
11,47,1,14.0
11,47,2,8.5
11,47,3,13.0
11,47,4,18.5
11,47,5,7.5
11,47,6,1.0
11,47,7,3.5
11,48,1,15.0
11,48,2,10.5
11,48,3,9.0
11,48,4,14.5
11,48,5,7.0
11,48,6,2.0
11,48,7,1.5
11,49,1,12.5
11,49,2,9.0
11,49,3,9.5
11,49,4,10.5
11,49,5,9.0
11,49,6,1.5
11,49,7,1.0
11,50,1,11.0
11,50,2,11.0
11,50,3,9.0
11,50,4,11.5
11,50,5,5.5
11,50,6,2.0
11,50,7,3.5
11,51,1,13.0
11,51,2,9.5
11,51,3,12.0
11,51,4,9.5
11,51,5,8.0
11,51,6,2.0
11,51,7,1.0
11,52,1,3.0
11,52,2,4.0
11,52,3,4.0
11,52,4,10.5
11,52,5,4.5
11,52,6,2.0
11,52,7,1.5
11,53,5,1.0
11,53,6,2.0
11,53,7,3.0
12,1,1,2.0
12,1,2,4.0
12,1,3,1.0
12,1,4,4.5
12,1,5,2.0
12,2,1,7.0
12,2,2,5.5
12,2,3,2.0
12,2,4,7.0
12,2,5,2.5
12,2,6,1.0
12,2,7,1.0
12,3,1,5.0
12,3,2,4.5
12,3,3,2.5
12,3,4,5.5
12,3,5,3.0
12,3,7,1.5
12,4,1,9.0
12,4,2,4.0
12,4,3,2.5
12,4,4,6.5
12,4,5,3.0
12,4,6,1.0
12,4,7,1.0
12,5,1,4.5
12,5,2,4.5
12,5,3,2.0
12,5,4,4.0
12,5,5,4.0
12,5,6,1.0
12,6,1,4.5
12,6,2,3.0
12,6,3,2.0
12,6,4,8.0
12,6,5,1.5
12,6,7,2.0
12,7,1,7.0
12,7,2,7.0
12,7,3,2.0
12,7,4,3.0
12,7,5,1.5
12,7,7,1.0
12,8,1,6.5
12,8,2,4.5
12,8,3,3.0
12,8,4,7.5
12,8,5,2.0
12,8,6,1.0
12,9,1,4.5
12,9,2,5.0
12,9,3,2.0
12,9,4,2.5
12,9,5,1.5
12,9,6,1.0
12,9,7,1.0
12,10,1,5.0
12,10,2,4.0
12,10,3,2.5
12,10,4,5.0
12,10,5,2.5
12,11,1,7.0
12,11,2,4.0
12,11,3,2.0
12,11,4,6.5
12,11,5,2.0
12,11,6,1.0
12,11,7,2.0
12,12,1,5.0
12,12,2,4.5
12,12,3,2.0
12,12,4,6.0
12,12,5,1.0
12,12,7,1.0
12,13,1,5.0
12,13,2,7.5
12,13,3,2.5
12,13,4,4.5
12,13,5,1.0
12,14,1,3.0
12,14,2,6.0
12,14,3,2.0
12,14,4,3.0
12,14,5,1.0
12,14,6,1.0
12,14,7,1.0
12,15,1,6.5
12,15,2,3.0
12,15,3,2.0
12,15,4,3.5
12,15,5,2.0
12,15,7,1.0
12,16,1,8.0
12,16,2,3.5
12,16,3,3.0
12,16,4,7.0
12,16,5,4.0
12,16,7,2.0
12,17,1,9.0
12,17,2,3.5
12,17,3,1.0
12,17,4,4.5
12,17,5,1.5
12,17,6,1.0
12,17,7,1.0
12,18,1,4.0
12,18,2,5.0
12,18,3,1.0
12,18,4,5.0
12,18,5,3.0
12,18,6,1.0
12,18,7,1.0
12,19,1,7.0
12,19,2,5.0
12,19,3,3.0
12,19,4,4.0
12,19,5,2.0
12,20,1,10.0
12,20,2,4.5
12,20,3,1.0
12,20,4,3.0
12,20,5,4.0
12,20,6,1.0
12,20,7,1.0
12,21,1,9.0
12,21,2,5.0
12,21,3,2.5
12,21,4,4.0
12,21,5,2.0
12,21,7,1.0
12,22,1,5.5
12,22,2,4.0
12,22,3,2.0
12,22,4,4.0
12,22,5,2.5
12,22,6,1.0
12,22,7,1.0
12,23,1,2.5
12,23,2,2.5
12,23,3,3.0
12,23,4,4.5
12,23,5,2.0
12,23,6,2.0
12,23,7,1.0
12,24,1,4.5
12,24,2,6.0
12,24,3,3.0
12,24,4,4.5
12,24,5,2.0
12,24,6,1.0
12,24,7,1.5
12,25,1,3.5
12,25,2,4.5
12,25,3,3.0
12,25,4,4.0
12,25,5,2.0
12,25,6,1.5
12,25,7,2.0
12,26,1,10.0
12,26,2,4.5
12,26,3,2.0
12,26,4,5.5
12,26,5,2.0
12,26,7,1.5
12,27,1,5.0
12,27,2,5.5
12,27,3,3.0
12,27,4,5.0
12,27,5,2.5
12,27,6,1.5
12,27,7,1.0
12,28,1,4.0
12,28,2,7.0
12,28,3,3.0
12,28,4,5.0
12,28,5,3.0
12,28,7,1.0
12,29,1,1.0
12,29,2,2.0
12,29,3,2.0
12,29,4,5.0
12,29,5,1.0
12,29,6,1.5
12,29,7,1.0
12,30,1,3.5
12,30,2,3.0
12,30,3,2.0
12,30,4,2.5
12,30,5,2.0
12,30,6,1.0
12,30,7,1.0
12,31,1,2.0
12,31,2,5.5
12,31,3,1.0
12,31,4,4.5
12,31,5,1.0
12,31,6,1.0
12,31,7,1.0
12,32,1,2.5
12,32,2,6.5
12,32,3,1.5
12,32,4,4.5
12,32,5,1.5
12,32,6,1.0
12,32,7,1.0
12,33,1,9.0
12,33,2,8.0
12,33,3,2.0
12,33,4,5.0
12,33,5,1.0
12,33,6,1.0
12,33,7,1.0
12,34,1,5.0
12,34,2,4.5
12,34,3,2.0
12,34,4,6.0
12,34,5,1.5
12,34,6,1.0
12,34,7,1.0
12,35,1,8.5
12,35,2,6.0
12,35,3,2.0
12,35,4,3.5
12,35,5,2.0
12,35,6,1.0
12,35,7,1.0
12,36,1,3.5
12,36,2,7.0
12,36,3,1.5
12,36,4,5.0
12,36,5,2.0
12,36,6,1.0
12,36,7,1.0
12,37,1,7.5
12,37,2,5.0
12,37,3,2.0
12,37,4,6.0
12,37,5,3.0
12,37,6,1.0
12,37,7,1.0
12,38,1,6.0
12,38,2,6.0
12,38,3,1.5
12,38,4,7.0
12,38,5,1.5
12,39,1,6.5
12,39,2,6.0
12,39,3,2.5
12,39,4,4.5
12,39,5,2.0
12,39,6,1.0
12,39,7,1.0
12,40,1,6.0
12,40,2,6.5
12,40,3,3.0
12,40,4,7.0
12,40,5,1.5
12,40,6,1.5
12,41,1,6.5
12,41,2,5.5
12,41,3,1.5
12,41,4,5.5
12,41,5,3.0
12,41,6,1.5
12,41,7,1.0
12,42,1,5.5
12,42,2,4.0
12,42,3,1.5
12,42,4,3.5
12,42,5,1.0
12,42,6,1.0
12,42,7,1.0
12,43,1,8.0
12,43,2,5.5
12,43,3,3.0
12,43,4,5.5
12,43,5,5.0
12,43,6,1.0
12,43,7,1.0
12,44,1,5.5
12,44,2,7.0
12,44,3,2.0
12,44,4,5.0
12,44,5,3.0
12,44,6,3.0
12,44,7,1.0
12,45,1,5.0
12,45,2,4.5
12,45,3,2.0
12,45,4,5.0
12,45,5,2.5
12,45,7,1.0
12,46,1,3.5
12,46,2,6.0
12,46,3,1.5
12,46,4,5.0
12,46,5,3.5
12,46,6,1.5
12,46,7,1.0
12,47,1,3.0
12,47,2,6.0
12,47,3,2.5
12,47,4,5.0
12,47,5,2.0
12,47,6,1.0
12,48,1,5.5
12,48,2,5.0
12,48,3,3.0
12,48,4,6.5
12,48,5,1.0
12,48,6,1.0
12,48,7,1.0
12,49,1,5.0
12,49,2,4.5
12,49,3,1.0
12,49,4,5.5
12,49,5,2.0
12,49,6,1.0
12,49,7,2.0
12,50,1,6.0
12,50,2,5.5
12,50,3,1.0
12,50,4,9.5
12,50,5,2.0
12,51,1,4.0
12,51,2,4.5
12,51,3,2.0
12,51,4,6.0
12,51,5,1.5
12,51,7,1.5
12,52,1,3.0
12,52,2,3.0
12,52,3,1.0
12,52,4,5.0
12,52,5,1.0
12,52,6,1.0
13,1,1,2.0
13,1,2,3.5
13,1,3,1.0
13,1,4,6.5
13,1,5,4.5
13,1,7,2.0
13,2,1,2.0
13,2,2,4.5
13,2,3,2.5
13,2,4,7.0
13,2,5,6.0
13,2,6,1.0
13,2,7,1.0
13,3,1,2.5
13,3,2,3.0
13,3,3,4.0
13,3,4,5.0
13,3,5,7.5
13,3,6,1.0
13,3,7,3.0
13,4,1,2.0
13,4,2,4.0
13,4,3,2.0
13,4,4,7.5
13,4,5,6.0
13,4,7,2.0
13,5,1,4.5
13,5,2,5.0
13,5,3,4.0
13,5,4,5.5
13,5,5,7.0
13,5,7,1.0
13,6,1,2.5
13,6,2,3.0
13,6,3,3.5
13,6,4,6.0
13,6,5,6.0
13,6,6,1.0
13,6,7,2.0
13,7,1,2.0
13,7,2,3.5
13,7,3,4.5
13,7,4,4.0
13,7,5,4.5
13,7,6,1.0
13,7,7,2.0
13,8,1,2.5
13,8,2,4.0
13,8,3,1.5
13,8,4,7.0
13,8,5,7.0
13,8,6,1.0
13,8,7,2.0
13,9,1,2.5
13,9,2,2.0
13,9,3,3.5
13,9,4,4.0
13,9,5,7.5
13,9,6,1.5
13,9,7,1.5
13,10,1,3.0
13,10,2,3.0
13,10,3,5.0
13,10,4,7.0
13,10,5,8.0
13,10,6,1.0
13,10,7,2.5
13,11,1,2.0
13,11,2,3.0
13,11,3,5.5
13,11,4,4.5
13,11,5,7.5
13,11,6,1.0
13,11,7,2.0
13,12,1,2.5
13,12,2,3.0
13,12,3,4.5
13,12,4,7.0
13,12,5,6.0
13,12,7,2.0
13,13,1,3.0
13,13,2,3.0
13,13,3,4.5
13,13,4,5.0
13,13,5,5.0
13,13,7,1.5
13,14,1,1.5
13,14,2,3.0
13,14,3,1.5
13,14,4,2.5
13,14,5,2.5
13,14,7,1.0
13,15,1,3.0
13,15,2,3.5
13,15,3,4.0
13,15,4,4.0
13,15,5,5.5
13,15,6,2.0
13,15,7,1.5
13,16,1,1.5
13,16,2,2.0
13,16,3,3.5
13,16,4,5.0
13,16,5,5.5
13,16,7,1.5
13,17,1,4.5
13,17,2,3.0
13,17,3,5.0
13,17,4,5.5
13,17,5,8.0
13,17,7,2.0
13,18,1,4.5
13,18,2,4.0
13,18,3,2.0
13,18,4,7.0
13,18,5,6.0
13,18,6,1.0
13,18,7,2.0
13,19,1,3.0
13,19,2,2.0
13,19,3,7.0
13,19,4,5.0
13,19,5,6.5
13,19,6,2.0
13,19,7,1.0
13,20,1,1.0
13,20,2,3.5
13,20,3,4.0
13,20,4,5.0
13,20,5,6.5
13,20,6,1.0
13,20,7,1.0
13,21,1,3.0
13,21,2,2.0
13,21,3,2.0
13,21,4,7.0
13,21,5,5.0
13,21,6,1.0
13,21,7,2.0
13,22,1,3.5
13,22,2,4.0
13,22,3,4.0
13,22,4,6.0
13,22,5,7.0
13,22,6,1.0
13,22,7,1.0
13,23,1,3.5
13,23,2,4.0
13,23,3,4.0
13,23,4,5.0
13,23,5,8.0
13,23,7,3.0
13,24,1,2.0
13,24,2,3.5
13,24,3,5.5
13,24,4,4.0
13,24,5,7.0
13,24,7,2.0
13,25,1,1.5
13,25,2,2.0
13,25,3,4.5
13,25,4,3.5
13,25,5,6.0
13,25,6,1.0
13,25,7,2.0
13,26,1,3.0
13,26,2,2.5
13,26,3,3.5
13,26,4,4.0
13,26,5,7.5
13,26,6,1.0
13,26,7,3.5
13,27,1,2.0
13,27,2,4.0
13,27,3,4.0
13,27,4,5.0
13,27,5,4.0
13,27,6,1.0
13,27,7,2.0
13,28,1,2.0
13,28,2,3.5
13,28,3,2.5
13,28,4,4.0
13,28,5,4.5
13,28,7,1.0
13,29,1,3.5
13,29,2,3.5
13,29,3,2.5
13,29,4,3.5
13,29,5,3.0
13,29,7,4.0
13,30,1,1.0
13,30,2,2.0
13,30,3,2.5
13,30,4,4.0
13,30,5,3.5
13,30,7,1.5
13,31,1,1.0
13,31,2,3.0
13,31,3,3.5
13,31,4,1.0
13,31,5,3.0
13,31,7,1.5
13,32,1,5.0
13,32,2,3.0
13,32,3,3.0
13,32,4,7.0
13,32,5,9.0
13,32,6,1.0
13,32,7,1.5
13,33,1,3.5
13,33,2,2.0
13,33,3,2.5
13,33,4,3.0
13,33,5,7.5
13,33,7,1.0
13,34,1,3.0
13,34,2,2.0
13,34,3,5.0
13,34,4,5.5
13,34,5,6.0
13,34,6,1.0
13,34,7,2.0
13,35,1,2.5
13,35,2,2.0
13,35,3,2.0
13,35,4,4.5
13,35,5,7.0
13,35,7,1.5
13,36,1,3.0
13,36,2,4.0
13,36,3,3.5
13,36,4,4.0
13,36,5,5.0
13,36,6,1.0
13,36,7,2.5
13,37,1,1.5
13,37,2,3.5
13,37,3,3.5
13,37,4,5.0
13,37,5,7.0
13,37,7,3.0
13,38,1,2.0
13,38,2,4.0
13,38,3,2.5
13,38,4,6.5
13,38,5,5.0
13,38,6,1.0
13,38,7,2.0
13,39,1,3.0
13,39,2,4.5
13,39,3,6.0
13,39,4,3.5
13,39,5,7.5
13,39,7,1.0
13,40,1,2.5
13,40,2,2.5
13,40,3,4.5
13,40,4,5.0
13,40,5,4.5
13,40,7,2.0
13,41,1,1.5
13,41,2,1.0
13,41,3,5.0
13,41,4,6.5
13,41,5,5.0
13,41,7,1.0
13,42,1,2.5
13,42,2,4.5
13,42,3,4.0
13,42,4,6.5
13,42,5,7.0
13,42,7,2.0
13,43,1,2.5
13,43,2,5.0
13,43,3,5.0
13,43,4,4.5
13,43,5,6.0
13,43,6,1.0
13,43,7,1.0
13,44,1,2.5
13,44,2,3.5
13,44,3,6.0
13,44,4,1.5
13,44,5,7.0
13,44,7,1.0
13,45,1,2.0
13,45,2,2.5
13,45,3,6.0
13,45,4,6.5
13,45,5,6.0
13,45,7,2.0
13,46,1,2.0
13,46,2,4.0
13,46,3,6.0
13,46,4,6.0
13,46,5,9.0
13,46,7,3.5
13,47,1,2.0
13,47,2,2.0
13,47,3,4.0
13,47,4,4.0
13,47,5,6.0
13,47,7,2.0
13,48,1,3.0
13,48,2,3.0
13,48,3,4.0
13,48,4,8.0
13,48,5,5.5
13,48,6,1.0
13,48,7,1.0
13,49,1,2.5
13,49,2,3.0
13,49,3,4.0
13,49,4,3.0
13,49,5,8.5
13,49,7,2.5
13,50,1,4.0
13,50,2,3.0
13,50,3,2.0
13,50,4,5.0
13,50,5,7.5
13,50,7,2.0
13,51,1,3.0
13,51,2,2.5
13,51,3,5.0
13,51,4,3.5
13,51,5,5.0
13,52,1,1.0
13,52,2,1.0
13,52,3,3.0
13,52,4,1.0
13,52,5,3.0
13,52,7,1.0
14,1,1,4.0
14,1,2,5.0
14,1,3,6.5
14,1,4,3.5
14,1,5,5.0
14,1,6,1.5
14,1,7,1.5
14,2,1,7.0
14,2,2,5.5
14,2,3,4.5
14,2,4,6.5
14,2,5,5.5
14,2,6,4.0
14,2,7,3.0
14,3,1,4.5
14,3,2,7.0
14,3,3,4.5
14,3,4,5.0
14,3,5,4.5
14,3,6,2.5
14,3,7,3.0
14,4,1,3.0
14,4,2,6.5
14,4,3,5.5
14,4,4,7.0
14,4,5,5.0
14,4,6,2.0
14,4,7,1.5
14,5,1,4.0
14,5,2,6.5
14,5,3,6.0
14,5,4,4.0
14,5,5,8.0
14,5,6,1.5
14,5,7,4.0
14,6,1,4.5
14,6,2,6.0
14,6,3,6.0
14,6,4,5.5
14,6,5,4.5
14,6,6,2.0
14,6,7,4.0
14,7,1,5.0
14,7,2,5.0
14,7,3,6.0
14,7,4,8.5
14,7,5,5.5
14,7,6,2.5
14,7,7,2.5
14,8,1,4.5
14,8,2,6.0
14,8,3,4.5
14,8,4,4.0
14,8,5,6.0
14,8,6,2.0
14,8,7,4.0
14,9,1,6.5
14,9,2,4.5
14,9,3,6.0
14,9,4,4.5
14,9,5,5.5
14,9,6,3.0
14,9,7,4.0
14,10,1,5.0
14,10,2,7.5
14,10,3,5.0
14,10,4,6.5
14,10,5,5.5
14,10,6,2.0
14,10,7,2.5
14,11,1,5.0
14,11,2,6.0
14,11,3,5.0
14,11,4,5.5
14,11,5,6.5
14,11,6,3.0
14,11,7,4.0
14,12,1,1.5
14,12,2,5.0
14,12,3,6.0
14,12,4,4.0
14,12,5,3.5
14,12,6,2.0
14,12,7,3.0
14,13,1,2.5
14,13,2,7.0
14,13,3,5.0
14,13,4,4.5
14,13,5,4.0
14,13,6,1.5
14,13,7,3.0
14,14,1,7.0
14,14,2,4.0
14,14,3,4.0
14,14,4,3.0
14,14,5,4.5
14,14,6,1.5
14,14,7,3.5
14,15,1,4.0
14,15,2,3.5
14,15,3,7.0
14,15,4,7.5
14,15,5,5.0
14,15,6,3.5
14,15,7,4.5
14,16,1,4.5
14,16,2,8.5
14,16,3,5.5
14,16,4,10.0
14,16,5,4.0
14,16,6,1.0
14,16,7,3.5
14,17,1,3.5
14,17,2,5.0
14,17,3,5.0
14,17,4,5.0
14,17,5,6.0
14,17,6,3.5
14,17,7,3.0
14,18,1,8.5
14,18,2,5.0
14,18,3,5.5
14,18,4,4.5
14,18,5,6.5
14,18,6,3.5
14,18,7,3.0
14,19,1,4.0
14,19,2,5.5
14,19,3,4.0
14,19,4,6.0
14,19,5,3.0
14,19,6,2.5
14,19,7,6.0
14,20,1,5.5
14,20,2,5.5
14,20,3,6.5
14,20,4,5.0
14,20,5,6.5
14,20,6,3.0
14,20,7,2.0
14,21,1,3.0
14,21,2,8.5
14,21,3,6.0
14,21,4,5.5
14,21,5,4.0
14,21,6,2.5
14,21,7,2.5
14,22,1,3.5
14,22,2,5.0
14,22,3,2.0
14,22,4,5.5
14,22,5,2.0
14,22,6,3.5
14,22,7,2.0
14,23,1,5.5
14,23,2,4.5
14,23,3,6.5
14,23,4,5.0
14,23,5,4.0
14,23,6,2.0
14,23,7,4.0
14,24,1,4.0
14,24,2,2.0
14,24,3,6.0
14,24,4,5.0
14,24,5,3.5
14,24,6,2.5
14,24,7,3.0
14,25,1,5.5
14,25,2,6.5
14,25,3,6.0
14,25,4,4.5
14,25,5,4.5
14,25,6,2.5
14,25,7,1.0
14,26,1,5.0
14,26,2,5.0
14,26,3,7.5
14,26,4,6.0
14,26,5,5.0
14,26,6,1.0
14,26,7,2.5
14,27,1,4.5
14,27,2,6.0
14,27,3,4.0
14,27,4,1.5
14,27,5,3.0
14,27,6,5.0
14,27,7,6.0
14,28,1,3.0
14,28,2,6.0
14,28,3,5.0
14,28,4,7.0
14,28,5,6.0
14,28,6,3.0
14,28,7,2.5
14,29,1,4.0
14,29,2,4.5
14,29,3,3.5
14,29,4,5.0
14,29,5,4.0
14,29,6,3.5
14,29,7,3.0
14,30,1,3.5
14,30,2,4.0
14,30,3,5.5
14,30,4,6.5
14,30,5,4.0
14,30,6,2.0
14,30,7,3.5
14,31,1,5.0
14,31,2,3.5
14,31,3,4.0
14,31,4,4.0
14,31,5,5.0
14,31,6,2.0
14,31,7,3.0
14,32,1,5.0
14,32,2,3.5
14,32,3,5.0
14,32,4,7.5
14,32,5,4.5
14,32,6,3.5
14,32,7,2.0
14,33,1,3.5
14,33,2,4.0
14,33,3,5.0
14,33,4,3.5
14,33,5,6.0
14,33,6,3.0
14,33,7,3.5
14,34,1,4.5
14,34,2,5.0
14,34,3,5.5
14,34,4,5.0
14,34,5,2.5
14,34,6,2.0
14,34,7,3.5
14,35,1,7.0
14,35,2,5.5
14,35,3,4.5
14,35,4,5.0
14,35,5,4.0
14,35,6,5.0
14,35,7,3.5
14,36,1,4.5
14,36,2,4.5
14,36,3,8.5
14,36,4,3.0
14,36,5,4.5
14,36,6,4.0
14,36,7,3.5
14,37,1,3.5
14,37,2,6.5
14,37,3,5.0
14,37,4,6.0
14,37,5,5.5
14,37,6,3.0
14,37,7,2.5
14,38,1,3.5
14,38,2,5.5
14,38,3,4.0
14,38,4,4.0
14,38,5,6.0
14,38,6,2.0
14,38,7,5.0
14,39,1,3.5
14,39,2,6.0
14,39,3,4.5
14,39,4,6.0
14,39,5,4.5
14,39,6,2.0
14,39,7,2.0
14,40,1,5.5
14,40,2,4.5
14,40,3,7.0
14,40,4,6.5
14,40,5,3.5
14,40,6,2.0
14,40,7,4.0
14,41,1,3.5
14,41,2,5.0
14,41,3,6.5
14,41,4,6.5
14,41,5,4.5
14,41,6,2.0
14,41,7,2.5
14,42,1,6.5
14,42,2,4.0
14,42,3,5.0
14,42,4,3.5
14,42,5,4.5
14,42,6,1.0
14,42,7,4.0
14,43,1,4.5
14,43,2,6.0
14,43,3,4.0
14,43,4,5.5
14,43,5,6.5
14,43,6,2.5
14,43,7,2.0
14,44,1,5.0
14,44,2,5.5
14,44,3,4.5
14,44,4,3.5
14,44,5,6.5
14,44,6,1.5
14,44,7,3.0
14,45,1,4.0
14,45,2,4.5
14,45,3,5.5
14,45,4,2.5
14,45,5,5.5
14,45,6,3.5
14,45,7,2.5
14,46,1,6.0
14,46,2,6.0
14,46,3,5.5
14,46,4,6.0
14,46,5,7.0
14,46,6,4.0
14,46,7,3.0
14,47,1,6.0
14,47,2,5.5
14,47,3,3.0
14,47,4,5.0
14,47,5,4.0
14,47,6,2.0
14,47,7,5.5
14,48,1,4.5
14,48,2,4.0
14,48,3,6.0
14,48,4,5.5
14,48,5,4.0
14,48,6,2.5
14,48,7,2.0
14,49,1,6.0
14,49,2,5.5
14,49,3,3.0
14,49,4,6.0
14,49,5,4.5
14,49,6,2.0
14,49,7,3.0
14,50,1,4.0
14,50,2,6.0
14,50,3,5.0
14,50,4,6.5
14,50,5,5.5
14,50,6,2.5
14,50,7,1.5
14,51,1,4.5
14,51,2,2.5
14,51,3,3.5
14,51,4,4.5
14,51,5,8.0
14,51,6,2.0
14,51,7,1.5
14,52,1,3.0
14,52,2,3.5
14,52,3,4.0
14,52,4,4.5
14,52,5,7.0
14,52,6,3.5
14,52,7,2.5
14,53,5,3.0
14,53,6,2.0
14,53,7,3.0
15,1,1,5.5
15,1,2,4.0
15,1,3,3.5
15,1,4,4.0
15,1,5,4.5
15,1,6,2.0
15,1,7,2.0
15,2,1,5.0
15,2,2,5.0
15,2,3,5.0
15,2,4,3.0
15,2,5,3.5
15,2,6,3.0
15,2,7,2.0
15,3,1,3.0
15,3,2,4.0
15,3,3,4.5
15,3,4,6.0
15,3,5,5.0
15,3,6,2.0
15,3,7,2.0
15,4,1,3.0
15,4,2,3.0
15,4,3,4.0
15,4,4,4.0
15,4,5,2.5
15,4,6,2.0
15,4,7,1.0
15,5,1,2.0
15,5,2,3.0
15,5,3,4.5
15,5,4,4.5
15,5,5,6.0
15,5,6,2.5
15,5,7,2.5
15,6,1,4.5
15,6,2,3.5
15,6,3,6.0
15,6,4,3.0
15,6,5,4.0
15,6,6,1.5
15,6,7,3.0
15,7,1,2.0
15,7,2,5.0
15,7,3,3.5
15,7,4,4.5
15,7,5,5.5
15,7,6,1.5
15,7,7,3.5
15,8,1,2.5
15,8,2,4.0
15,8,3,2.5
15,8,4,6.0
15,8,5,4.5
15,8,6,3.0
15,8,7,2.0
15,9,1,4.0
15,9,2,3.0
15,9,3,3.0
15,9,4,5.5
15,9,5,6.0
15,9,6,2.0
15,9,7,2.5
15,10,1,3.0
15,10,2,5.0
15,10,3,2.0
15,10,4,5.0
15,10,5,4.0
15,10,6,2.0
15,10,7,3.0
15,11,1,3.5
15,11,2,7.5
15,11,3,3.5
15,11,4,5.0
15,11,5,4.5
15,11,6,2.5
15,11,7,2.5
15,12,1,4.0
15,12,2,3.0
15,12,3,4.5
15,12,4,3.0
15,12,5,5.5
15,12,6,2.0
15,12,7,2.0
15,13,1,2.5
15,13,2,3.5
15,13,3,2.5
15,13,4,5.0
15,13,5,2.5
15,13,6,1.5
15,13,7,2.0
15,14,1,3.5
15,14,2,4.0
15,14,3,3.5
15,14,4,2.0
15,14,5,3.0
15,14,6,2.0
15,14,7,3.0
15,15,1,3.0
15,15,2,3.5
15,15,3,5.5
15,15,4,6.0
15,15,5,3.5
15,15,6,2.0
15,15,7,2.0
15,16,1,4.5
15,16,2,6.0
15,16,3,4.5
15,16,4,5.5
15,16,5,3.0
15,16,6,3.0
15,16,7,2.0
15,17,1,3.5
15,17,2,4.5
15,17,3,4.0
15,17,4,2.0
15,17,5,5.0
15,17,6,3.5
15,17,7,2.5
15,18,1,5.5
15,18,2,6.0
15,18,3,4.0
15,18,4,5.0
15,18,5,4.5
15,18,6,2.0
15,18,7,3.0
15,19,1,3.5
15,19,2,4.0
15,19,3,5.5
15,19,4,3.5
15,19,5,2.5
15,19,6,4.5
15,19,7,2.5
15,20,1,4.0
15,20,2,6.0
15,20,3,3.0
15,20,4,2.0
15,20,5,3.0
15,20,6,2.0
15,20,7,2.0
15,21,1,3.5
15,21,2,4.5
15,21,3,5.0
15,21,4,3.5
15,21,5,3.0
15,21,6,1.0
15,21,7,2.0
15,22,1,3.0
15,22,2,3.5
15,22,3,2.5
15,22,4,3.5
15,22,5,3.5
15,22,6,2.5
15,22,7,2.5
15,23,1,3.5
15,23,2,4.0
15,23,3,6.5
15,23,4,5.5
15,23,5,3.0
15,23,6,2.0
15,23,7,4.0
15,24,1,4.0
15,24,2,3.5
15,24,3,3.0
15,24,4,3.0
15,24,5,4.0
15,24,6,2.5
15,24,7,4.0
15,25,1,4.0
15,25,2,4.5
15,25,3,4.0
15,25,4,4.0
15,25,5,4.0
15,25,6,2.5
15,25,7,2.0
15,26,1,4.0
15,26,2,3.5
15,26,3,6.0
15,26,4,4.0
15,26,5,5.0
15,26,6,1.0
15,26,7,1.5
15,27,1,4.5
15,27,2,4.0
15,27,3,2.5
15,27,4,2.0
15,27,5,4.5
