APR_MDC_key,date,median,mean,std,q0.025,q0.975
01,2021-08-24,0.8259911894273128,0.8351761484543754,0.04355796380835776,0.7666771192965898,0.9305789600385171
01,2021-08-25,0.8043478260869565,0.8068575244206113,0.0286850937714418,0.7581967213114754,0.8644859813084113
01,2021-08-26,0.7692307692307692,0.7747775226315476,0.025981616011112388,0.7423580786026202,0.8239134382566587
01,2021-08-27,0.874384236453202,0.8715573770676227,0.025875390955116553,0.8236658932714617,0.9244791666666667
01,2021-08-28,0.8194444444444444,0.8241445410861604,0.01709928953910679,0.7951482479784366,0.8575581395348838
01,2021-08-29,0.8701657458563535,0.8687001098512884,0.012857339082050315,0.8422459893048129,0.8898305084745763
01,2021-08-30,0.8644859813084113,0.8635937977540088,0.02314941976553957,0.8167320652332468,0.9091468875951635
01,2021-08-31,0.8817427385892116,0.8774026349003511,0.037948278803280534,0.8204237991087703,0.9550561797752809
01,2021-09-01,0.9698275862068966,0.974298887191791,0.03016316586973103,0.9145877652995597,1.0347227778222259
01,2021-09-02,0.9606481481481481,0.9707546615459637,0.0515307772608806,0.894396551724138,1.08355091383812
01,2021-09-03,0.989400665926748,1.0059191799834257,0.0780348967078962,0.8731808731808731,1.1575109382596016
01,2021-09-04,0.9153005464480874,0.9118535323145909,0.04723708192241568,0.8271604938271605,0.9914963039963042
01,2021-09-05,0.8222811671087532,0.8203665102067689,0.03409456977839466,0.7635467980295566,0.8885096133881484
01,2021-09-06,0.8842794759825328,0.8818444618702195,0.0284907863384603,0.8248053375391188,0.9374999999999999
01,2021-09-07,0.7975460122699387,0.7982363201382074,0.021855375834244788,0.7572815533980582,0.8441558441558441
01,2021-09-08,0.8130081300813008,0.8185954019555743,0.0366119562002956,0.7561436672967864,0.8930076243980739
01,2021-09-09,0.9410624392601696,0.945398350416854,0.041023617799008746,0.8736842105263158,1.0224217582040538
01,2021-09-10,0.9201773835920177,0.922059904924015,0.03939013885808677,0.8486707566462168,0.9880952380952381
01,2021-09-11,0.9125964010282777,0.913056284561298,0.006717500826109156,0.9010152284263959,0.926892950391645
